UMAP 1,UMAP 2,Cluster,Seq ID,Variant,Pango lineage,Collection date
24.777557,-16.092228,-1,EPI_ISL_1195722,Alpha,B.1.1.7,2021-02-14
14.570833,13.89554,-1,EPI_ISL_2597669,Alpha,B.1.1.7,2021-03-05
24.808212,-16.107384,-1,EPI_ISL_1185714,Alpha,B.1.1.7,2021-02-10
24.808662,-16.178259,-1,EPI_ISL_2363820,Alpha,B.1.1.7,2021-05-03
24.801132,-16.147102,-1,EPI_ISL_2046408,Alpha,B.1.1.7,2021-04-29
15.328777,14.419172,-1,EPI_ISL_1705448,Alpha,B.1.1.7,2021-04-06
1.7600718,-13.735619,-1,EPI_ISL_2120715,Alpha,B.1.1.7,2021-05-06
24.777668,-16.154957,-1,EPI_ISL_1577316,Alpha,B.1.1.7,2021-02-14
24.722725,-15.998669,-1,EPI_ISL_15742050,Alpha,B.1.1.7,2021-06-23
24.777573,-16.232906,-1,EPI_ISL_1496734,Alpha,B.1.1.7,2021-01-29
23.769886,-16.271858,-1,EPI_ISL_2157679,Alpha,B.1.1.7,2021-03-16
24.70729,-16.08437,-1,EPI_ISL_1647622,Alpha,B.1.1.7,2021-04-06
1.8619032,-13.727638,-1,EPI_ISL_2262897,Alpha,B.1.1.7,2021-05-08
24.730831,-16.115654,-1,EPI_ISL_1718299,Alpha,B.1.1.7,2021-03-18
24.777573,-16.154804,-1,EPI_ISL_3453511,Alpha,B.1.1.7,2021-03-30
23.941582,-16.912464,-1,EPI_ISL_1157160,Alpha,B.1.1.7,2021-01-15
24.785278,-16.029821,-1,EPI_ISL_1658215,Alpha,B.1.1,2021-04-05
1.838769,-14.079445,-1,EPI_ISL_1108818,Alpha,B.1.1.7,2021-02-10
24.668339,-16.108013,-1,EPI_ISL_2016199,Alpha,B.1.1.7,2021-04
14.149162,13.489464,-1,EPI_ISL_1760336,Alpha,B.1.1.7,2021-03-31
24.785568,-16.18583,-1,EPI_ISL_1306925,Alpha,B.1.1.7,2021-03-13
24.51196,-17.146915,-1,EPI_ISL_3671136,Alpha,B.1.1.7,2021-06-01
24.761837,-16.170498,-1,EPI_ISL_1307509,Alpha,B.1.1.7,2021-03-10
24.78558,-16.225117,-1,EPI_ISL_3502513,Alpha,B.1.1.7,2021-05-18
1.8072414,-13.954184,-1,EPI_ISL_989120,Alpha,B.1.1.7,2021-01-30
24.754139,-16.076502,-1,EPI_ISL_2597642,Alpha,B.1.1.7,2021-04-29
24.691818,-16.084526,-1,EPI_ISL_2031126,Alpha,B.1.1.7,2021-03-10
24.816792,-16.178326,-1,EPI_ISL_2507469,Alpha,B.1.1.7,2021-03-24
24.73856,-16.092361,-1,EPI_ISL_1240764,Alpha,B.1.1.7,2021-02-27
14.438246,13.53631,-1,EPI_ISL_3418933,Alpha,B.1.1.7,2021-04-17
24.691727,-16.795387,-1,EPI_ISL_2258870,Alpha,B.1.1.7,2021-03-16
2.0727382,-14.063694,-1,EPI_ISL_2923292,Alpha,B.1.1.7,2021-06-01
-0.5307083,-14.110824,-1,EPI_ISL_1564764,Alpha,B.1.1.7,2021-04-05
24.76213,-16.131277,-1,EPI_ISL_17113526,Alpha,B.1.1.7,2021-04-05
24.66846,-16.037447,-1,EPI_ISL_1684766,Alpha,Q.3,2021-04-07
24.769913,-16.100014,-1,EPI_ISL_2110504,Alpha,B.1.1.7,2021-04-12
-0.63048196,-13.703678,-1,EPI_ISL_2389061,Alpha,B.1.1.7,2021-05-17
24.770111,-16.045439,-1,EPI_ISL_1753758,Alpha,B.1.1.7,2021-04-19
24.301147,-16.896917,-1,EPI_ISL_2185038,Alpha,B.1.1.7,2021-05-03
24.77008,-16.092335,-1,EPI_ISL_3388697,Alpha,B.1.1.7,2021-04-24
24.058826,-16.975132,-1,EPI_ISL_2608903,Alpha,B.1.1.7,2021-03-06
2.1276407,-14.212004,-1,EPI_ISL_2021542,Alpha,B.1.1.7,2021-05-03
24.738602,-16.123402,-1,EPI_ISL_1643607,Alpha,B.1.1.7,2021-04-09
24.652649,-16.092424,-1,EPI_ISL_1846326,Alpha,B.1.1.7,2021-03-29
24.800957,-16.951504,-1,EPI_ISL_1753685,Alpha,B.1.1.7,2021-04-19
24.769718,-16.11575,-1,EPI_ISL_4093668,Alpha,B.1.1.7,2021-06-29
24.972565,-16.170189,-1,EPI_ISL_2305764,Alpha,B.1.526,2021-05-10
-7.4089384,8.371511,-1,EPI_ISL_1179903,Alpha,B.1.1.7,2021-01-28
24.676296,-16.982746,-1,EPI_ISL_2090651,Alpha,B.1.1.7,2021-03-16
24.762241,-16.123447,-1,EPI_ISL_2658841,Alpha,B.1.177.86,2021-04-22
26.175507,-14.708065,-1,EPI_ISL_2604464,Alpha,B.1.1.7,2021-02-26
24.676018,-16.178064,-1,EPI_ISL_1302738,Alpha,B.1.1.7,2021-03-08
24.777634,-16.115719,-1,EPI_ISL_2594893,Alpha,B.1.1.7,2020-11-19
14.031927,13.614643,-1,EPI_ISL_2248427,Alpha,B.1.1.7,2021-05-03
-7.924797,8.192073,-1,EPI_ISL_15538087,Alpha,BA.5,2022-10-04
24.558903,-16.068716,-1,EPI_ISL_1307396,Alpha,B.1.1.7,2021-03-10
24.73859,-16.092402,-1,EPI_ISL_2110508,Alpha,B.1.177,2021-04-12
27.281021,-13.485376,-1,EPI_ISL_3671072,Alpha,B.1.1.7,2021-06-02
24.746677,-16.123407,-1,EPI_ISL_1501009,Alpha,B.1.1.7,2021-01-29
14.266066,13.700224,-1,EPI_ISL_2098832,Alpha,B.1.1.7,2021-05-05
27.941483,-13.051232,-1,EPI_ISL_3745441,Alpha,B.1.1.7,2021-07-13
14.055481,14.090878,-1,EPI_ISL_3418952,Alpha,B.1.1.7,2021-04-28
23.754318,-16.18595,-1,EPI_ISL_2476397,Alpha,B.1.1.7,2021-05-03
27.09719,-13.295349,-1,EPI_ISL_4174484,Alpha,B.1.1.7,2021-05-07
14.38345,13.817429,-1,EPI_ISL_2927460,Alpha,B.1.1.7,2021-06-20
26.226742,-14.663382,-1,EPI_ISL_1914602,Alpha,B.1.1,2020-12-16
-7.7140455,8.340307,-1,EPI_ISL_2482347,Alpha,Q.3,2021-03-20
-14.582269,-34.30703,-1,EPI_ISL_3058159,Alpha,B.1.1.7,2021-06-17
-0.92917347,-14.508967,-1,EPI_ISL_4533539,Alpha,B.1.1.7,2021-01-12
24.715126,-16.045633,-1,EPI_ISL_1153232,Alpha,B.1.1.7,2021-02-25
-7.6748924,8.402857,-1,EPI_ISL_944797,Alpha,B.1.1.7,2021-01-29
23.840199,-16.631496,-1,EPI_ISL_3388679,Alpha,B.1.1.7,2021-06-24
24.777771,-16.154873,-1,EPI_ISL_1841663,Alpha,B.1.1.7,2021-02-12
-0.8667469,-14.384335,-1,EPI_ISL_2454083,Alpha,B.1.1.7,2021-03-17
-14.972653,-34.095886,-1,EPI_ISL_2673783,Alpha,B.1.1.7,2021-05-22
24.754265,-16.068947,-1,EPI_ISL_2305344,Alpha,B.1.1.7,2021-05-15
2.2278519,-13.705557,-1,EPI_ISL_1731080,Alpha,B.1.1.7,2021-02-11
14.578871,14.200245,-1,EPI_ISL_17534340,Alpha,B.1.1.7,2021-03-20
1.7759318,-13.962046,-1,EPI_ISL_2885511,Alpha,B.1.1.7,2021-06-30
23.98854,-16.146961,-1,EPI_ISL_1533645,Alpha,B.1.1.7,2021-03-01
-13.8404255,-33.517914,-1,EPI_ISL_1798651,Alpha,B.1.1,2021-04-11
14.5085945,14.231676,-1,EPI_ISL_2480248,Alpha,B.1.1.7,2021-05-26
14.688057,14.137943,-1,EPI_ISL_4926705,Alpha,B.1.1.7,2021-04-12
14.633484,13.356586,-1,EPI_ISL_1836800,Alpha,B.1.1.7,2021-04-08
14.578777,14.176977,-1,EPI_ISL_10657901,Alpha,B.1.1.7,2021-05-17
14.672508,13.833191,-1,EPI_ISL_2082730,Alpha,B.1.1.7,2021-04-05
24.75409,-16.100151,-1,EPI_ISL_1669789,Alpha,B.1.1.7,2021-03
14.55537,13.442505,-1,EPI_ISL_2185383,Alpha,B.1.1.7,2021-05-06
-0.81210804,-14.329386,-1,EPI_ISL_3192905,Alpha,B.1.1.7,2021-05-20
24.62933,-17.100035,-1,EPI_ISL_2981870,Alpha,B.1.1.7,2021-07-05
1.916502,-13.891577,-1,EPI_ISL_1454350,Alpha,B.1.1.7,2021-03-11
24.730682,-16.139198,-1,EPI_ISL_2046608,Alpha,B.1.1.7,2021-05-01
24.816704,-16.131258,-1,EPI_ISL_1638645,Alpha,B.1.1.7,2021-03-09
14.53981,14.262932,-1,EPI_ISL_17113361,Alpha,B.1.1.7,2021-03-29
24.808426,-16.045372,-1,EPI_ISL_15916201,Alpha,B.1.1.7,2021-03-20
14.57102,13.746958,-1,EPI_ISL_7156706,Alpha,B.1.1.7,2021-03-20
24.722824,-16.131195,-1,EPI_ISL_2341364,Alpha,B.1.1,2021-04-07
-7.729101,8.371463,-1,EPI_ISL_15538092,Alpha,B.1.1,2022-10-02
30.382889,-10.520451,-1,EPI_ISL_10145981,Alpha,B.1.1.7,2021-06-14
24.754166,-16.068823,-1,EPI_ISL_2506786,Alpha,B.1.1.7,2021-03-17
-0.64008427,-14.048348,-1,EPI_ISL_2206603,Alpha,B.1.1.7,2021-04-26
14.086727,13.590904,-1,EPI_ISL_2098676,Alpha,B.1.1.7,2021-04-25
24.69178,-16.201618,-1,EPI_ISL_2604781,Alpha,B.1.1.7,2021-04-12
14.48493,13.981564,-1,EPI_ISL_3048283,Alpha,B.1.1.7,2021-05-28
14.164572,13.520573,-1,EPI_ISL_1802620,Alpha,B.1.1.7,2021-04-15
30.187702,-10.731449,-1,EPI_ISL_10145997,Alpha,B.1.1.7,2021-03-31
24.78569,-16.061085,-1,EPI_ISL_2246593,Alpha,B.1.1.7,2021-04-18
14.336559,14.247282,-1,EPI_ISL_2982665,Alpha,B.1.1.7,2021-06-17
23.871239,-16.38911,-1,EPI_ISL_3022611,Alpha,B.1.1.7,2021-04-19
2.174336,-13.868378,-1,EPI_ISL_17113454,Alpha,B.1.1.7,2021-07-21
24.761963,-16.15483,-1,EPI_ISL_2258987,Alpha,B.1.1.7,2021-03-10
24.769703,-16.13919,-1,EPI_ISL_1307622,Alpha,B.1,2021-03-11
24.629128,-16.108065,-1,EPI_ISL_2448454,Alpha,B.1.1.7,2021-04-24
24.762066,-16.81095,-1,EPI_ISL_2442297,Alpha,B.1.1.7,2021-04-10
-0.53858376,-14.102816,-1,EPI_ISL_2966679,Alpha,B.1.1.7,2021-06-30
24.691643,-16.099957,-1,EPI_ISL_1197354,Alpha,B.1.1.7,2021-02-10
24.738686,-16.099997,-1,EPI_ISL_2179774,Alpha,B.1.1.7,2021-04-25
14.688349,13.715969,-1,EPI_ISL_1736026,Alpha,B.1.1.7,2021-04-03
15.279247,13.423951,-1,EPI_ISL_2413523,Alpha,B.1.1.7,2021-05-17
24.707436,-16.060953,-1,EPI_ISL_1497003,Alpha,B.1.1.7,2021-02-09
24.808395,-16.0528,-1,EPI_ISL_1761039,Alpha,B.1.1.7,2021-03-06
24.81683,-16.139,-1,EPI_ISL_1483097,Alpha,B.1.1.7,2021-03-12
24.793,-16.076458,-1,EPI_ISL_2658818,Alpha,B.1.1.7,2021-04-23
1.5649452,-14.28237,-1,EPI_ISL_1658807,Alpha,B.1.1.7,2021-04-06
14.6960945,13.731571,-1,EPI_ISL_2160486,Alpha,B.1.1.7,2021-04-30
14.609989,13.645496,-1,EPI_ISL_1721113,Alpha,B.1.1.7,2021-04-02
26.31456,-14.568699,-1,EPI_ISL_1013755,Alpha,B.1.1.7,2021-02-02
24.683792,-15.990623,-1,EPI_ISL_2344210,Alpha,B.1.1.7,2021-05-08
30.711632,-10.215942,-1,EPI_ISL_10149547,Alpha,B.1.1.7,2021-04-30
14.610085,14.270679,-1,EPI_ISL_2305010,Alpha,B.1.1.7,2021-05-10
24.723026,-16.060966,-1,EPI_ISL_2324404,Alpha,B.1.1.7,2021-05-09
-7.9405212,8.168712,-1,EPI_ISL_2693216,Alpha,B.1.1.7,2021-06-18
24.769905,-16.076496,-1,EPI_ISL_1577233,Alpha,B.1.1.7,2021-02-15
30.195393,-10.708038,-1,EPI_ISL_10146029,Alpha,B.1.1.7,2021-06-19
24.606007,-17.146982,-1,EPI_ISL_2604657,Alpha,B.1.1.7,2021-03-30
24.738487,-16.146996,-1,EPI_ISL_2638063,Alpha,B.1.1.7,2021-05-12
1.6430779,-13.797991,-1,EPI_ISL_1788205,Alpha,B.1.1.7,2021-03-23
24.746414,-16.060987,-1,EPI_ISL_1197355,Alpha,B.1.1.7,2021-02-11
24.785488,-16.092321,-1,EPI_ISL_1470388,Alpha,B.1.1.7,2021-03-12
23.88723,-16.826656,-1,EPI_ISL_2604512,Alpha,B.1.1.7,2021-04-05
24.65255,-16.154793,-1,EPI_ISL_2031020,Alpha,B.1.1.7,2021-02-22
24.84726,-16.115501,-1,EPI_ISL_1657739,Alpha,B.1.1.7,2020-12-16
24.754257,-16.107857,-1,EPI_ISL_5155829,Alpha,B.1.1.7,2021-04-09
-31.625565,-16.08446,-1,EPI_ISL_4138838,Alpha,B.1.1.7,2021-08-04
-0.51498747,-14.102808,-1,EPI_ISL_2423084,Alpha,B.1.1.7,2021-05-06
24.738506,-16.060825,-1,EPI_ISL_2708955,Alpha,B.1.1.7,2021-06-13
26.137287,-14.642254,-1,EPI_ISL_3873613,Alpha,B.1.1.7,2021-07-13
24.78468,-16.10021,-1,EPI_ISL_1625642,Alpha,B.1.1.7,2021-04-06
24.808815,-16.154707,-1,EPI_ISL_2658802,Alpha,B.1.177,2021-04-23
24.683773,-16.771915,-1,EPI_ISL_2508241,Alpha,B.1.1.7,2021-04-22
24.488708,-16.06869,-1,EPI_ISL_2188585,Alpha,B.1.1.7,2021-04-28
24.730816,-17.021778,-1,EPI_ISL_2691934,Alpha,B.1.1.7,2021-05-17
24.769844,-16.100126,-1,EPI_ISL_5156178,Alpha,B.1.1.7,2021-04-02
14.5396,13.950432,-1,EPI_ISL_2270654,Alpha,B.1.1.7,2021-05-05
24.840279,-16.14685,-1,EPI_ISL_2604600,Alpha,B.1.1.7,2021-03-18
13.977261,14.270626,-1,EPI_ISL_1822121,Alpha,B.1.1.7,2021-04-15
24.746487,-16.12356,-1,EPI_ISL_2258673,Alpha,B.1.1.7,2021-02-28
24.746418,-16.12342,-1,EPI_ISL_7079460,Alpha,B.1.1.7,2021-05-11
1.9711499,-13.844847,-1,EPI_ISL_1706582,Alpha,B.1.1.7,2021-04-14
-14.69166,-35.244427,-1,EPI_ISL_1802084,Alpha,B.1.1.7,2021-04-14
-7.5026345,8.68396,-1,EPI_ISL_15538111,Alpha,B.1.1,2022-10-03
24.051167,-16.318907,-1,EPI_ISL_1197323,Alpha,B.1.1,2021-02-12
23.5979,-16.18605,-1,EPI_ISL_1549196,Alpha,B.1,2021-03-16
24.730873,-16.084497,-1,EPI_ISL_1811029,Alpha,B.1.1.7,2021-04-19
14.766195,14.028336,-1,EPI_ISL_2203882,Alpha,B.1.1.7,2021-04-30
24.769981,-16.115643,-1,EPI_ISL_4376697,Alpha,B.1.411,2021-04-30
24.254173,-15.990511,-1,EPI_ISL_1638652,Alpha,B.1.1.7,2021-03-08
14.047846,13.755142,-1,EPI_ISL_2184523,Alpha,B.1.1.7,2021-05-06
-7.885808,8.301486,-1,EPI_ISL_2583264,Alpha,B.1.1.7,2021-05-12
24.683998,-16.115767,-1,EPI_ISL_1153179,Alpha,B.1.1.7,2021-02-25
24.676105,-16.045143,-1,EPI_ISL_1073753,Alpha,B.1.1.7,2021-02-08
-0.5152335,-14.134444,-1,EPI_ISL_2333325,Alpha,B.1.1.7,2021-04-29
24.76204,-16.076593,-1,EPI_ISL_3020779,Alpha,B.1.1.7,2021-06-04
23.84805,-16.631315,-1,EPI_ISL_3014721,Alpha,B.1.1.7,2021-03-28
14.110149,13.739395,-1,EPI_ISL_7156697,Alpha,B.1.1.7,2021-03-30
27.027168,-13.545059,-1,EPI_ISL_2662981,Alpha,B.1.1.7,2021-05-19
1.5648456,-13.782272,-1,EPI_ISL_1345834,Alpha,B.1.1.7,2021-03-14
14.6101,14.247347,-1,EPI_ISL_1686663,Alpha,B.1.1.7,2021-03-28
24.793213,-16.217224,-1,EPI_ISL_2246735,Alpha,B.1.1.7,2021-04-19
-0.49938965,-14.470207,-1,EPI_ISL_1520868,Alpha,B.1.1.7,2021-03-01
14.617983,14.2708,-1,EPI_ISL_3046981,Alpha,B.1.1.7,2021-05-06
24.043335,-16.615896,-1,EPI_ISL_1501119,Alpha,Q.4,2021-03-01
14.719406,13.661291,-1,EPI_ISL_2380834,Alpha,B.1.1.7,2021-05-11
24.04319,-16.443775,-1,EPI_ISL_2361272,Alpha,B.1.1.7,2021-05
24.832397,-16.170528,-1,EPI_ISL_1842698,Alpha,B.1.1.7,2021-03-08
13.813225,14.176861,-1,EPI_ISL_2599914,Alpha,B.1.1.7,2021-06-03
24.707336,-16.092253,-1,EPI_ISL_3411897,Alpha,B.1.1.7,2021-04-06
26.347107,-14.244368,-1,EPI_ISL_1321732,Alpha,B.1.1.7,2021-02-22
14.602251,14.29409,-1,EPI_ISL_1967531,Alpha,B.1.1.7,2021-04-07
14.359737,14.247021,-1,EPI_ISL_2597666,Alpha,B.1.1.7,2021-05-11
24.800995,-16.865768,-1,EPI_ISL_4430017,Alpha,B.1.1.7,2021-06-10
14.26642,14.043947,-1,EPI_ISL_17113368,Alpha,B.1.1.7,2021-03-29
24.754318,-16.092316,-1,EPI_ISL_2363910,Alpha,B.1.1.7,2021-05-01
-8.0575285,8.24682,-1,EPI_ISL_8524306,Alpha,B.1.1.7,2021-05-21
24.582352,-17.139053,-1,EPI_ISL_1612542,Alpha,B.1,2021-04-03
2.0335546,-14.250938,-1,EPI_ISL_1817569,Alpha,B.1.1.7,2021-04
-7.760485,8.145065,-1,EPI_ISL_1754478,Alpha,Q.4,2021-03-15
24.769897,-16.10023,-1,EPI_ISL_10146010,Alpha,B.1.1.7,2021-05-01
24.785397,-16.217457,-1,EPI_ISL_1501055,Alpha,B.1.1.7,2021-02-18
14.469322,13.770657,-1,EPI_ISL_1581881,Alpha,B.1.1.7,2021-03-30
24.949348,-16.857986,-1,EPI_ISL_2340546,Alpha,B.1.1.7,2021-03-17
28.888985,-10.176727,-1,EPI_ISL_13571078,Alpha,B.1.1.7,2021-04-08
24.70729,-16.13116,-1,EPI_ISL_8189512,Alpha,B.1.1.7,2021-06-06
23.769905,-16.279736,-1,EPI_ISL_2185488,Alpha,B.1.1.7,2021-05-09
24.004189,-16.896912,-1,EPI_ISL_1064002,Alpha,B.1.1.7,2021-02-12
